Fiyat,Marka,Seri,Model,Yıl,Kilometre,VitesTipi,YakıtTipi,KasaTipi,MotorHacmi,MotorGücü,Çekiş
500000,Mazda,2,1.5 Sport,2010,110000.0,Düz,LPG & Benzin,Hatchback/5,1498.0,103.0,Önden Çekiş
277000,Mazda,626,2.0 LX,1991,376000.0,Düz,LPG & Benzin,Sedan,1998.0,90.0,Önden Çekiş
567500,Mazda,6,2.0 Comfort,2009,272000.0,Düz,LPG & Benzin,Sedan,1999.0,147.0,Önden Çekiş
219000,Mazda,323,1.6 GLX,1994,347000.0,Düz,LPG & Benzin,Hatchback/5,1597.0,90.0,Önden Çekiş
535000,Mazda,3,1.6 Impressive,2009,223000.0,Düz,Benzin,Sedan,1598.0,105.0,Önden Çekiş
235000,Mazda,323,1.6 GLX,1994,372000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
152500,Mazda,626,2.0 GLX,1994,296000.0,Düz,LPG & Benzin,Sedan,1991.0,115.0,Önden Çekiş
188000,Mazda,323,1.6 Familia,1990,208000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
200000,Mazda,626,2.0 GLX,1993,380000.0,Düz,LPG & Benzin,Sedan,1560.0,138.0,Önden Çekiş
179000,Mazda,323,1.6 F,1992,375000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
160000,Mazda,626,1.6,1991,316000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
701000,Mazda,6,2.0 Sport,2011,245555.0,Otomatik,Benzin,Sedan,1999.0,155.0,Önden Çekiş
199999,Mazda,323,1.6 GLX,1991,245000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
495000,Mazda,2,1.5 Fun,2009,102000.0,Otomatik,Benzin,Hatchback/5,1498.0,103.0,Önden Çekiş
1050000,Mazda,3,1.5 SkyActive-D Reflex,2018,92000.0,Otomatik,Dizel,Sedan,1499.0,105.0,Önden Çekiş
265000,Mazda,323,1.6 GLX,1993,358001.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
655000,Mazda,3,1.6 Impressive,2012,164000.0,Düz,Dizel,Sedan,1560.0,115.0,Önden Çekiş
295000,Mazda,323,1.6,2004,269000.0,Düz,LPG & Benzin,Sedan,1598.0,98.0,Önden Çekiş
190000,Mazda,323,1.6 GLX,1993,243000.0,Düz,LPG & Benzin,Hatchback/5,1597.0,90.0,Önden Çekiş
760000,Mazda,3,1.6 Touring,2012,111778.0,Otomatik,Benzin,Sedan,1598.0,105.0,Önden Çekiş
205000,Mazda,323,1.6,1991,193500.0,Düz,LPG & Benzin,Sedan,1597.0,90.0,Önden Çekiş
860000,Mazda,3,1.5 SkyActive-G Power,2015,220000.0,Otomatik,Benzin,Sedan,1496.0,120.0,Önden Çekiş
795900,Mazda,3,1.6 Impressive,2012,94102.0,Otomatik,Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
790000,Mazda,3,1.5 SkyActive-G Motion,2014,146000.0,Düz,Benzin,Sedan,1496.0,120.0,Önden Çekiş
975000,Mazda,6,2.0 Sport,2013,165000.0,Otomatik,Benzin,Sedan,1998.0,165.0,Önden Çekiş
670000,Mazda,3,1.6 Touring,2010,182000.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
250000,Mazda,323,1.6 GLX,1994,360000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
689750,Mazda,2,1.5 Play,2013,66000.0,Otomatik,Benzin,Hatchback/5,1498.0,102.0,Önden Çekiş
549750,Mazda,3,1.6 Touring,2009,260000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
639750,Mazda,2,1.5 Play,2011,90000.0,Otomatik,Benzin,Hatchback/5,1498.0,102.0,Önden Çekiş
475750,Mazda,3,1.6 Sport Dynamic,2005,239000.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
300000,Mazda,323,1.5 Familia,1998,230000.0,Otomatik,LPG & Benzin,Sedan,1560.0,88.0,Önden Çekiş
224500,Mazda,323,1.6 GLX,1992,200000.0,Otomatik,LPG & Benzin,Sedan,1560.0,88.0,Önden Çekiş
138500,Mazda,323,1.6,1993,300000.0,Düz,LPG & Benzin,Hatchback/3,1597.0,90.0,Önden Çekiş
155000,Mazda,323,1.6 Familia,1991,253900.0,Düz,LPG & Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
615000,Mazda,3,1.6 Dynamic,2006,119000.0,Otomatik,Benzin,Sedan,1598.0,105.0,Önden Çekiş
460000,Mazda,3,1.6 Dynamic,2006,240000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
340000,Mazda,Lantis,1.8,1998,241000.0,Düz,LPG & Benzin,Sedan,1840.0,122.0,Önden Çekiş
1200000,Mazda,3,1.5 SkyActive-D Power Sense,2016,111000.0,Otomatik,Dizel,Hatchback/5,1499.0,105.0,Önden Çekiş
224500,Mazda,323,1.6,1991,342000.0,Otomatik,LPG & Benzin,Hatchback/3,1597.0,90.0,Önden Çekiş
490000,Mazda,3,1.6 Touring,2009,348000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
255000,Mazda,Lantis,1.8,1998,290000.0,Düz,LPG & Benzin,Sedan,1840.0,122.0,Önden Çekiş
450000,Mazda,3,1.6 Dynamic,2006,280000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
170000,Mazda,323,1.6 F,1990,515000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
615000,Mazda,3,1.6 Touring,2010,255000.0,Düz,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
153000,Mazda,626,2.0 GLX,1990,400000.0,Düz,LPG & Benzin,Hatchback/5,1998.0,90.0,Önden Çekiş
878000,Mazda,3,1.5 SkyActive-G Power Sense,2014,132000.0,Otomatik,Benzin,Sedan,1496.0,120.0,Önden Çekiş
244000,Mazda,626,2.0,1998,440000.0,Düz,LPG & Benzin,Sedan,1991.0,115.0,Önden Çekiş
289000,Mazda,323,1.5 Familia,1997,321000.0,Düz,LPG & Benzin,Hatchback/5,1489.0,90.0,Önden Çekiş
630000,Mazda,3,1.6 Touring,2013,328000.0,Düz,Dizel,Sedan,1560.0,115.0,Önden Çekiş
750000,Mazda,RX,RX-8 1.3,2007,143000.0,Düz,Benzin,Coupe,1308.0,231.0,Arkadan İtiş
320000,Mazda,626,2.0 GLE,1993,244000.0,Düz,Benzin,Sedan,1991.0,115.0,Önden Çekiş
485000,Mazda,3,1.6 Touring,2009,102000.0,Düz,Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
280000,Mazda,626,2.0,1998,300000.0,Düz,LPG & Benzin,Hatchback/5,1991.0,115.0,Önden Çekiş
880000,Mazda,3,1.5 SkyActive-D Power Sense,2016,231000.0,Otomatik,Dizel,Sedan,1499.0,105.0,Önden Çekiş
220000,Mazda,626,2.0 GLX,1993,300000.0,Düz,LPG & Benzin,Hatchback/5,1991.0,115.0,4WD (Sürekli)
295000,Mazda,626,2.0,1998,500000.0,Düz,LPG & Benzin,Hatchback/5,1991.0,115.0,Önden Çekiş
355000,Mazda,323,1.5,1998,213000.0,Düz,LPG & Benzin,Hatchback/5,1489.0,88.0,Önden Çekiş
245000,Mazda,323,1.5 Familia,1998,300000.0,Düz,LPG & Benzin,Hatchback/5,1489.0,90.0,Önden Çekiş
179000,Mazda,626,2.0,1991,440000.0,Düz,LPG & Benzin,Station wagon,1998.0,90.0,Önden Çekiş
150005,Mazda,626,1.6,1991,200000.0,Düz,LPG & Benzin,Hatchback/5,1576.0,80.0,Önden Çekiş
565000,Mazda,3,1.6 Touring,2010,202300.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
575000,Mazda,3,1.6 Touring,2010,213000.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
999000,Mazda,3,1.5 SkyActive-D Power Sense,2016,100268.0,Otomatik,Dizel,Sedan,1499.0,105.0,Önden Çekiş
430000,Mazda,323,1.6,2003,267000.0,Düz,LPG & Benzin,Sedan,1598.0,98.0,Önden Çekiş
650000,Mazda,2,1.3 Go,2011,71500.0,Düz,Benzin,Hatchback/5,1349.0,86.0,Önden Çekiş
345000,Mazda,323,1.5 Practica,1998,70000.0,Düz,Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
285000,Mazda,323,1.5 Practica,1998,349000.0,Düz,Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
200000,Mazda,323,1.6 Familia,1992,250000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
480000,Mazda,3,1.6 Impressive,2012,374000.0,Düz,Dizel,Sedan,1560.0,115.0,Önden Çekiş
604750,Mazda,2,1.5 Fun,2010,148000.0,Otomatik,LPG & Benzin,Hatchback/5,1498.0,103.0,Önden Çekiş
300000,Mazda,323,1.5 Practica,1999,240000.0,Düz,LPG & Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
320000,Mazda,323,1.5 GLX,2001,340000.0,Düz,LPG & Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
1500000,Mazda,RX,RX-8 1.3,2009,38300.0,Düz,Benzin,Coupe,1560.0,238.0,Arkadan İtiş
175000,Mazda,323,1.6 GLX,1992,446000.0,Düz,LPG & Benzin,Hatchback/5,1597.0,90.0,Önden Çekiş
210000,Mazda,323,1.5 Practica,1998,244000.0,Düz,LPG & Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
250000,Mazda,323,1.6 GLX,1997,389000.0,Düz,LPG & Benzin,Sedan,1598.0,88.0,Önden Çekiş
261950,Mazda,323,1.5 Practica,1998,306000.0,Otomatik,Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
800000,Mazda,3,1.5 SkyActive-G Motion,2015,62000.0,Otomatik,Benzin,Hatchback/5,1496.0,120.0,Önden Çekiş
225000,Mazda,323,1.6 Familia,1991,155000.0,Düz,Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
194000,Mazda,626,2.0 GLX,1991,302000.0,Düz,LPG & Benzin,Hatchback/5,1998.0,90.0,Önden Çekiş
710000,Mazda,3,1.6 Touring,2010,91000.0,Otomatik,Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
700000,Mazda,3,1.6 Touring,2010,172500.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
295000,Mazda,323,1.5 Practica,1998,195000.0,Otomatik,LPG & Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
234000,Mazda,Lantis,1.8,1996,206000.0,Düz,LPG & Benzin,Sedan,1840.0,122.0,Önden Çekiş
305000,Mazda,626,2.0 GLX,1998,298300.0,Düz,LPG & Benzin,Sedan,1991.0,115.0,Önden Çekiş
400000,Mazda,3,1.6 Touring,2009,330000.0,Düz,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
587000,Mazda,3,1.6 Impressive,2012,193000.0,Düz,Dizel,Sedan,1560.0,115.0,Önden Çekiş
965000,Mazda,6,2.0 Sport,2014,178000.0,Otomatik,Benzin,Sedan,1998.0,165.0,Önden Çekiş
730000,Mazda,3,1.6 Impressive,2011,112718.0,Otomatik,Benzin,Sedan,1598.0,105.0,Önden Çekiş
250000,Mazda,323,1.6 GLX,1995,230000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
215000,Mazda,626,2.0,1993,350000.0,Düz,LPG & Benzin,Hatchback/5,1991.0,117.0,Önden Çekiş
295000,Mazda,323,1.5 Practica,1998,190000.0,Otomatik,LPG & Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
640000,Mazda,3,1.6 Impressive,2011,167000.0,Düz,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
405000,Mazda,6,2.0 CD TE,2003,348000.0,Düz,Dizel,Sedan,1998.0,120.0,Önden Çekiş
507500,Mazda,3,1.6 Dynamic,2004,190000.0,Otomatik,Benzin,Sedan,1598.0,105.0,Önden Çekiş
300000,Mazda,Lantis,1.8,1996,280000.0,Otomatik,LPG & Benzin,Hatchback/5,1560.0,138.0,Önden Çekiş
222000,Mazda,323,1.6,1994,213355.0,Düz,LPG & Benzin,Hatchback/3,1597.0,90.0,Önden Çekiş
467000,Mazda,3,1.6 Dynamic,2005,256000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
310000,Mazda,323,1.5 Familia,1998,265000.0,Otomatik,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
685000,Mazda,3,1.6 Touring,2011,200000.0,Otomatik,Benzin,Sedan,1598.0,105.0,Önden Çekiş
276000,Mazda,Lantis,1.8,1997,250000.0,Düz,Benzin,Sedan,1840.0,122.0,Önden Çekiş
830000,Mazda,3,1.5 SkyActive-G Power,2014,163000.0,Otomatik,Benzin,Sedan,1496.0,120.0,Önden Çekiş
599500,Mazda,RX,RX-8 1.3,2007,110000.0,Düz,Benzin,Coupe,1308.0,192.0,Arkadan İtiş
265000,Mazda,323,1.5 Familia,1999,282000.0,Düz,LPG & Benzin,Hatchback/5,1489.0,90.0,Önden Çekiş
205000,Mazda,323,1.6,1993,284000.0,Düz,LPG & Benzin,Hatchback/3,1597.0,90.0,Önden Çekiş
210000,Mazda,323,1.6 GLX,1994,290000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
135000,Mazda,626,2.0 GLX,1991,358000.0,Düz,LPG & Benzin,Hatchback/5,1998.0,90.0,Önden Çekiş
690000,Mazda,3,1.6 Impressive,2011,137000.0,Otomatik,Benzin,Sedan,1598.0,105.0,Önden Çekiş
930000,Mazda,3,1.5 SkyActive-G Power,2015,121000.0,Otomatik,Benzin,Sedan,1496.0,120.0,Önden Çekiş
300000,Mazda,323,1.8,1999,340000.0,Düz,LPG & Benzin,Hatchback/5,1840.0,114.0,Önden Çekiş
230000,Mazda,323,1.6 Familia,1994,480000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
480000,Mazda,3,1.6 Dynamic,2006,186000.0,Düz,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
385000,Mazda,323,1.6 F,1990,285000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
235000,Mazda,323,1.5 Familia,1998,390000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
265000,Mazda,323,1.6 GLX,1994,220000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
146500,Mazda,626,2.0 GLX,1991,381000.0,Düz,LPG & Benzin,Hatchback/5,1998.0,90.0,Önden Çekiş
692000,Mazda,3,1.6 Impressive,2010,165500.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
455000,Mazda,3,1.6 Sport Dynamic,2004,376000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
640000,Mazda,3,1.6 Touring,2012,147500.0,Düz,Dizel,Sedan,1560.0,115.0,Önden Çekiş
495900,Mazda,2,1.5 Go,2011,110000.0,Düz,Benzin,Hatchback/5,1498.0,102.0,Önden Çekiş
182500,Mazda,626,2.0 S,1991,300000.0,Düz,LPG & Benzin,Sedan,1998.0,90.0,Önden Çekiş
197000,Mazda,323,1.6 GLX,1992,366.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
325000,Mazda,323,1.5,2000,275000.0,Düz,LPG & Benzin,Sedan,1498.0,88.0,Önden Çekiş
265000,Mazda,323,1.5 Familia,1998,322000.0,Düz,LPG & Benzin,Hatchback/5,1489.0,90.0,Önden Çekiş
929900,Mazda,3,1.5 SkyActive-G Motion,2017,69000.0,Düz,Benzin,Sedan,1496.0,120.0,Önden Çekiş
178000,Mazda,626,2.0,1991,280000.0,Düz,LPG & Benzin,Station wagon,1998.0,90.0,Önden Çekiş
175000,Mazda,626,2.0 GLX,1993,126000.0,Düz,LPG & Benzin,Hatchback/5,1991.0,115.0,4WD (Sürekli)
140000,Mazda,323,1.6 Familia,1992,300000.0,Düz,LPG & Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
455000,Mazda,3,1.6 Dynamic,2006,212000.0,Düz,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
190000,Mazda,323,1.6 GLX,1993,290000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
295000,Mazda,626,2.0 GLX,1998,274000.0,Düz,LPG & Benzin,Sedan,1991.0,115.0,Önden Çekiş
170000,Mazda,323,1.6 F,1990,167000.0,Düz,Benzin,Hatchback/5,1598.0,87.0,Önden Çekiş
969000,Mazda,3,1.5 SkyActive-G Power,2014,124000.0,Otomatik,Benzin,Sedan,1496.0,120.0,Önden Çekiş
347000,Mazda,323,1.5,2000,172000.0,Düz,Benzin,Station wagon,1560.0,105.0,Önden Çekiş
759500,Mazda,3,1.6 Impressive,2011,152000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
145000,Mazda,626,1.6,1990,389000.0,Düz,LPG & Benzin,Sedan,1576.0,80.0,Önden Çekiş
300000,Mazda,323,1.5 Familia,1998,280000.0,Düz,LPG & Benzin,Hatchback/5,1489.0,90.0,Önden Çekiş
330000,Mazda,323,1.8 Familia,1996,275000.0,Düz,LPG & Benzin,Sedan,1840.0,131.0,Önden Çekiş
328000,Mazda,626,2.0,1998,272000.0,Düz,LPG & Benzin,Sedan,1991.0,115.0,Önden Çekiş
805000,Mazda,3,1.5 SkyActive-G Power,2014,162500.0,Otomatik,Benzin,Hatchback/5,1496.0,120.0,Önden Çekiş
320000,Mazda,323,1.8,2000,328000.0,Düz,LPG & Benzin,Hatchback/5,1840.0,114.0,Önden Çekiş
295000,Mazda,323,2.0 DiTD,2001,232000.0,Düz,Dizel,Hatchback/5,1998.0,100.0,Önden Çekiş
310000,Mazda,626,2.0 GLX,1998,300000.0,Otomatik,LPG & Benzin,Sedan,1991.0,115.0,Önden Çekiş
650000,Mazda,3,1.6 Impressive,2009,231000.0,Otomatik,Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
200000,Mazda,323,1.6,1994,379000.0,Düz,LPG & Benzin,Sedan,1597.0,90.0,Önden Çekiş
305000,Mazda,626,2.0,1998,499000.0,Düz,LPG & Benzin,Hatchback/5,1991.0,115.0,Önden Çekiş
259900,Mazda,323,1.5 GLX,1999,327088.0,Düz,LPG & Benzin,Sedan,1560.0,63.0,Önden Çekiş
1567750,Mazda,MX,MX-5 1.5,2021,12000.0,Düz,Benzin,Roadster,1496.0,132.0,Arkadan İtiş
235000,Mazda,323,1.6 GLX,1994,315000.0,Düz,LPG & Benzin,Hatchback/5,1597.0,90.0,Önden Çekiş
1077000,Mazda,3,1.5 SkyActive-D Reflex,2018,105000.0,Otomatik,Dizel,Hatchback/5,1499.0,105.0,Önden Çekiş
225000,Mazda,323,1.6 GLX,1994,424222.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
599000,Mazda,2,1.5 Go,2010,127000.0,Otomatik,Benzin,Hatchback/5,1498.0,103.0,Önden Çekiş
990000,Mazda,3,1.5 SkyActive-G Power Sense,2014,102000.0,Otomatik,Benzin,Sedan,1496.0,120.0,Önden Çekiş
425000,Mazda,626,2.0,1998,344000.0,Düz,LPG & Benzin,Sedan,1991.0,115.0,Önden Çekiş
174900,Mazda,626,2.0 GLX,1990,270400.0,Düz,LPG & Benzin,Hatchback/5,1998.0,90.0,Önden Çekiş
235000,Mazda,626,2.0 GLX,1994,334000.0,Düz,LPG & Benzin,Hatchback/5,1991.0,115.0,4WD (Sürekli)
700000,Mazda,3,1.6 Impressive,2010,117000.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,105.0,Önden Çekiş
260000,Mazda,323,1.6 GLX,1993,243000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
750000,Mazda,3,1.6 Touring,2012,50000.0,Düz,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
485000,Mazda,3,1.6 Dynamic,2005,244000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
584500,Mazda,2,1.5 Play,2011,93500.0,Otomatik,Benzin,Hatchback/5,1498.0,102.0,Önden Çekiş
145000,Mazda,323,1.6 GLX,1992,334000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
230000,Mazda,323,1.8 Familia,1997,273700.0,Düz,LPG & Benzin,Sedan,1840.0,114.0,Önden Çekiş
272000,Mazda,323,1.5 GLX,1999,314000.0,Düz,LPG & Benzin,Hatchback/3,1489.0,88.0,Önden Çekiş
570000,Mazda,6,2.0 Exclusive,2009,449000.0,Otomatik,LPG & Benzin,Sedan,1999.0,147.0,Önden Çekiş
215000,Mazda,323,1.6,1991,353000.0,Düz,LPG & Benzin,Sedan,1597.0,90.0,Önden Çekiş
185000,Mazda,626,2.0,1991,283000.0,Düz,LPG & Benzin,Station wagon,1998.0,90.0,Önden Çekiş
158000,Mazda,121,1.3,1992,302000.0,Düz,LPG & Benzin,Sedan,1324.0,72.0,Önden Çekiş
290000,Mazda,323,1.5 Familia,1999,319000.0,Düz,LPG & Benzin,Hatchback/5,1489.0,90.0,Önden Çekiş
155000,Mazda,323,1.6,1991,279615.0,Düz,LPG & Benzin,Hatchback/3,1597.0,90.0,Önden Çekiş
250000,Mazda,Lantis,1.8,1998,290000.0,Otomatik,LPG & Benzin,Hatchback/5,1560.0,105.0,Önden Çekiş
520000,Mazda,2,1.5 Fun,2010,130000.0,Otomatik,LPG & Benzin,Hatchback/5,1498.0,103.0,Önden Çekiş
479000,Mazda,3,1.6 Dynamic,2006,199000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
425000,Mazda,323,1.5,1999,301000.0,Düz,LPG & Benzin,Hatchback/5,1498.0,88.0,Önden Çekiş
280000,Mazda,323,1.5,1999,385000.0,Düz,LPG & Benzin,Sedan,1498.0,88.0,Önden Çekiş
480000,Mazda,3,1.6 Impressive,2011,196000.0,Düz,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
230000,Mazda,323,1.5 Familia,1999,370000.0,Düz,Benzin,Hatchback/5,1489.0,90.0,Önden Çekiş
250000,Mazda,Lantis,1.8,1998,300000.0,Düz,LPG & Benzin,Sedan,1560.0,105.0,Önden Çekiş
285000,Mazda,323,1.5,1999,173000.0,Düz,LPG & Benzin,Sedan,1498.0,88.0,Önden Çekiş
1380000,Mazda,MX,MX-5 1.5,2017,28000.0,Düz,Benzin,Roadster,1496.0,131.0,Arkadan İtiş
265000,Mazda,323,1.6 GLX,1993,275000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
135000,Mazda,626,1.6,1990,247000.0,Düz,Benzin,Hatchback/5,1576.0,80.0,Önden Çekiş
515555,Mazda,3,1.6 Touring,2010,263000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
915000,Mazda,3,1.5 SkyActive-G Power Sense,2014,78000.0,Otomatik,Benzin,Sedan,1496.0,120.0,Önden Çekiş
1175000,Mazda,3,1.5 SkyActive-D Power,2017,71000.0,Otomatik,Dizel,Sedan,1499.0,105.0,Önden Çekiş
1080000,Mazda,3,1.5 SkyActive-D Motion,2017,117000.0,Otomatik,Dizel,Sedan,1499.0,105.0,Önden Çekiş
635000,Mazda,3,1.6 Touring,2012,199500.0,Düz,Dizel,Sedan,1560.0,115.0,Önden Çekiş
485000,Mazda,6,2.0 Sport CD CE,2005,262000.0,Düz,Dizel,Station wagon,1998.0,120.0,Önden Çekiş
270000,Mazda,626,2.0 GLX,1990,326000.0,Otomatik,LPG & Benzin,Hatchback/5,1560.0,113.0,Önden Çekiş
485000,Mazda,6,2.0 CDH GT,2005,270000.0,Düz,Dizel,Sedan,1998.0,143.0,Önden Çekiş
255000,Mazda,Lantis,1.8,1998,329000.0,Düz,LPG & Benzin,Sedan,1840.0,122.0,Önden Çekiş
270000,Mazda,323,1.6 GLX,1994,222300.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
455000,Mazda,3,1.6 Comfort,2006,310000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
265000,Mazda,323,1.5 i,1998,306000.0,Düz,LPG & Benzin,Hatchback/5,1489.0,88.0,Önden Çekiş
215000,Mazda,323,1.6 GLX,1993,320000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
900000,Mazda,3,1.5 SkyActive-G Reflex,2017,102000.0,Otomatik,Benzin,Hatchback/5,1496.0,120.0,Önden Çekiş
598000,Mazda,3,1.6 Impressive,2010,255000.0,Otomatik,LPG & Benzin,Sedan,1598.0,105.0,Önden Çekiş
855000,Mazda,3,1.5 SkyActive-G Power Sense,2015,160000.0,Otomatik,Benzin,Sedan,1496.0,120.0,Önden Çekiş
255000,Mazda,Lantis,1.8,1997,291999.0,Düz,LPG & Benzin,Sedan,1840.0,122.0,Önden Çekiş
135000,Mazda,121,1.3,1992,291060.0,Düz,LPG & Benzin,Hatchback/3,1324.0,73.0,Önden Çekiş
220000,Mazda,323,1.6 GLX,1992,353000.0,Düz,LPG & Benzin,Sedan,1597.0,88.0,Önden Çekiş
300000,Mazda,626,2.0,1998,150000.0,Otomatik,LPG & Benzin,Sedan,1991.0,115.0,Önden Çekiş
315000,Mazda,Premacy,2.0 DITD,2003,276000.0,Düz,Dizel,MPV,1998.0,101.0,Önden Çekiş
403000,Geely,Emgrand,1.5 GSL Basic,2011,145000.0,Düz,LPG & Benzin,Hatchback/5,1498.0,106.0,Önden Çekiş
308750,Geely,Emgrand,1.5 GSL Premium,2012,249000.0,Düz,LPG & Benzin,Sedan,1498.0,106.0,Önden Çekiş
430000,Geely,Emgrand,1.5 GSL Premium,2012,138500.0,Düz,LPG & Benzin,Sedan,1498.0,106.0,Önden Çekiş
410000,Geely,Emgrand,1.5 GSL Premium SR,2012,190000.0,Düz,LPG & Benzin,Hatchback/5,1498.0,106.0,Önden Çekiş
350000,Geely,FC,1.5 GSL,2011,155000.0,Düz,LPG & Benzin,Sedan,1498.0,105.0,Önden Çekiş
285000,Geely,Echo,1.3 Comfort,2010,132000.0,Düz,Benzin,Sedan,1342.0,86.0,Önden Çekiş
345000,Geely,Echo,1.3 Comfort,2011,110000.0,Düz,Benzin,Sedan,1342.0,86.0,Önden Çekiş
320000,Geely,Familia,1.5 Comfort,2011,149000.0,Düz,Benzin,Sedan,1498.0,94.0,Önden Çekiş
270000,Geely,Echo,1.3 Basic,2011,130000.0,Düz,Benzin,Sedan,1342.0,86.0,Önden Çekiş
249000,Geely,Familia,1.5 Comfort,2010,284000.0,Düz,Benzin,Sedan,1498.0,94.0,Önden Çekiş
445000,Geely,Emgrand,1.5 GSL Premium,2010,140000.0,Düz,LPG & Benzin,Sedan,1498.0,106.0,Önden Çekiş
350000,Geely,FC,1.5 GSL,2011,144000.0,Düz,LPG & Benzin,Sedan,1498.0,105.0,Önden Çekiş
260000,Geely,Echo,1.3 Comfort,2009,210000.0,Düz,LPG & Benzin,Sedan,1342.0,86.0,Önden Çekiş
365000,Geely,FC,1.5 GSL,2012,158000.0,Düz,Benzin,Sedan,1498.0,105.0,Önden Çekiş
375000,Geely,Emgrand,1.5 GSL Premium,2012,109000.0,Düz,LPG & Benzin,Sedan,1498.0,106.0,Önden Çekiş
415000,Geely,Emgrand,1.5 GSL Premium SR,2011,118000.0,Düz,LPG & Benzin,Sedan,1498.0,106.0,Önden Çekiş
